0,0.6170212765957447,0.48936170212765956,0.5319148936170213
1,0.3404255319148936,0.425531914893617,0.44680851063829785
2,0.48936170212765956,0.5531914893617021,0.5106382978723404
3,0.48936170212765956,0.5106382978723404,0.48936170212765956
4,0.40425531914893614,0.44680851063829785,0.3617021276595745
5,0.5106382978723404,0.5319148936170213,0.5319148936170213
6,0.5957446808510638,0.6170212765957447,0.5957446808510638
7,0.574468085106383,0.5319148936170213,0.5531914893617021
8,0.574468085106383,0.5319148936170213,0.5531914893617021
9,0.574468085106383,0.48936170212765956,0.5106382978723404
10,0.46808510638297873,0.5319148936170213,0.5531914893617021
11,0.5319148936170213,0.574468085106383,0.48936170212765956
12,0.574468085106383,0.574468085106383,0.5957446808510638
13,0.574468085106383,0.5106382978723404,0.574468085106383
14,0.574468085106383,0.574468085106383,0.5319148936170213
15,0.5531914893617021,0.6170212765957447,0.6170212765957447
16,0.574468085106383,0.5531914893617021,0.574468085106383
17,0.6170212765957447,0.6382978723404256,0.6595744680851063
18,0.425531914893617,0.5106382978723404,0.5106382978723404
19,0.5106382978723404,0.48936170212765956,0.5106382978723404
20,0.5957446808510638,0.5531914893617021,0.5957446808510638
21,0.5957446808510638,0.5319148936170213,0.6382978723404256
22,0.6170212765957447,0.6170212765957447,0.723404255319149
23,0.40425531914893614,0.46808510638297873,0.5106382978723404
24,0.5957446808510638,0.5106382978723404,0.44680851063829785
25,0.5106382978723404,0.5531914893617021,0.5319148936170213
26,0.5106382978723404,0.48936170212765956,0.574468085106383
27,0.574468085106383,0.6170212765957447,0.6382978723404256
28,0.5319148936170213,0.6170212765957447,0.5319148936170213
29,0.5957446808510638,0.5319148936170213,0.5957446808510638
30,0.5106382978723404,0.574468085106383,0.574468085106383
31,0.5319148936170213,0.48936170212765956,0.46808510638297873
32,0.5531914893617021,0.5531914893617021,0.574468085106383
33,0.5319148936170213,0.5957446808510638,0.574468085106383
34,0.5531914893617021,0.44680851063829785,0.46808510638297873
35,0.5106382978723404,0.5531914893617021,0.574468085106383
36,0.46808510638297873,0.574468085106383,0.5319148936170213
37,0.48936170212765956,0.5106382978723404,0.5319148936170213
38,0.48936170212765956,0.5531914893617021,0.5531914893617021
39,0.5106382978723404,0.5319148936170213,0.6170212765957447
40,0.5319148936170213,0.48936170212765956,0.5319148936170213
41,0.5319148936170213,0.48936170212765956,0.5106382978723404
42,0.48936170212765956,0.5106382978723404,0.46808510638297873
43,0.6808510638297872,0.7021276595744681,0.5957446808510638
44,0.6382978723404256,0.5531914893617021,0.5319148936170213
45,0.574468085106383,0.46808510638297873,0.5531914893617021
46,0.6170212765957447,0.5106382978723404,0.5531914893617021
47,0.46808510638297873,0.5106382978723404,0.425531914893617
48,0.574468085106383,0.5957446808510638,0.5106382978723404
49,0.5319148936170213,0.5319148936170213,0.5957446808510638
